Cell_area_measured,Cell_architecture,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_a_ions,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_band_gap,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_quenching_media,Perovskite_deposition_quenching_media_volume,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_thickness_list,Backcontact_deposition_procedure,Backcontact_deposition_synthesis_atmosphere,Encapsulation,Encapsulation_stack_sequence,Encapsulation_edge_sealing_materials,Encapsulation_atmosphere_for_encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_test_atmosphere,JV_light_intensity,JV_light_spectra,JV_light_masked_cell,JV_default_PCE,cluster_label
0.1,16.9513781,16.88191,16.69403545,16.76789843,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.98507853,2,16.23034602,16.84738134,16.63094013,16.57609756,16.53091314,False,16.61570326,16.89333544,16.72895357,16.53248846,False,16.97250735,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,15.6,1
0.09,16.80675605,16.97774088,17.47780534,17.61503185,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.91421255,16.57609756,16.53091314,False,16.61570326,16.89333544,16.99265448,16.53520085,False,16.42651769,16.90999372,16.88820148,16.50112676,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,16.1,1
0.09,16.80675605,16.97774088,17.47780534,17.61503185,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.91421255,16.57609756,16.53091314,False,16.61570326,16.89333544,16.99265448,16.53520085,False,17.34369681,16.90999372,16.88820148,16.50112676,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.85584454,100,16.90864407,False,18.9,1
0.09,16.80675605,16.88191,16.18581028,16.99461778,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,17.48366755,16.32929559,False,16.61570326,16.89333544,16.76569278,17.38875265,False,16.56573816,16.90999372,16.88820148,16.78803364,16.94609354,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,30,16.85584454,100,16.90864407,False,17.0,1
0.1,16.9513781,16.88191,16.71248436,16.52694415,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.91421255,16.57609756,16.53091314,False,16.61570326,16.89333544,15.94611967,16.56291546,False,16.97250735,16.90999372,16.88820148,17.00282979,17.01744262,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,15.4,1
0.09,16.9513781,16.88191,16.89070724,17.48340708,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,16.57609756,16.53091314,False,16.61570326,16.89333544,16.52135872,17.25309524,False,16.97250735,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,2,16.96681304,100,16.90864407,False,16.16,1
0.1,16.9513781,16.88191,16.69403545,16.26113586,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,17.48366755,17.43389131,False,16.61570326,16.89333544,16.47426279,17.38875265,False,16.97250735,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,16.22,1
0.1,16.9513781,16.88191,16.69403545,16.26113586,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,17.48366755,17.43389131,False,16.61570326,16.89333544,16.47426279,17.38875265,False,16.69036592,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,15.23,1
0.1,16.9513781,16.88191,16.69403545,16.26113586,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,17.48366755,17.43389131,False,16.61570326,16.89333544,16.47426279,17.38875265,False,16.58627914,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,14.43,1
0.1,16.9513781,16.88191,16.69403545,16.26113586,16.89816499,16.75921212,16.79321917,16.90256995,16.90295775,16.83287529,16.83358384,False,False,16.81074557,2,17.0328884,16.84738134,16.87305046,17.48366755,17.43389131,False,16.61570326,16.89333544,16.47426279,17.38875265,False,16.64743012,16.90999372,16.88820148,17.00282979,17.03674387,16.92919141,16.89492723,False,16.90759836,16.90744266,16.91091507,True,1,16.96681304,100,16.90864407,False,14.9,1
